,ObsTimeMonth,ObsTimeDay,StnPres,Temperature,T Max,T Max Time,T Min,T Min Time,RH,WS,WD,Precp,SunShine,latitude,altitude
198,7,18,1009.3,30.4,35.3,2010-07-18 11:37,25.8,2010-07-18 04:45,67,2.6,90,0.0,12.6,24.9976,9.7
199,7,19,1007.8,30.4,35.1,2010-07-19 13:07,26.4,2010-07-19 05:39,70,1.6,200,0.0,8.5,24.9976,9.7
200,7,20,1008.6,29.7,35.2,2010-07-20 12:04,26.5,2010-07-20 04:59,73,1.1,200,6.5,7.2,24.9976,9.7
201,7,21,1008.9,30.4,35.4,2010-07-21 12:36,26.9,2010-07-21 05:02,70,1.9,90,0.0,8.1,24.9976,9.7
202,7,22,1008.1,30.8,35.5,2010-07-22 13:52,26.3,2010-07-22 05:31,64,2.6,80,0.0,11.5,24.9976,9.7
203,7,23,1007.1,29.8,35.1,2010-07-23 11:21,27.1,2010-07-23 05:08,71,2.0,70,19.5,6.6,24.9976,9.7
204,7,24,1006.3,28.0,32.4,2010-07-24 10:49,26.4,2010-07-24 04:25,79,1.2,90,4.0,2.6,24.9976,9.7
205,7,25,1007.0,27.8,34.3,2010-07-25 12:25,25.2,2010-07-25 16:39,77,1.3,60,38.5,2.0,24.9976,9.7
206,7,26,1006.2,28.4,33.9,2010-07-26 12:45,24.7,2010-07-26 04:59,75,1.4,230,T,5.7,24.9976,9.7
207,7,27,1006.1,27.2,30.4,2010-07-27 11:01,25.4,2010-07-27 22:44,78,1.2,240,1.5,0.4,24.9976,9.7
208,7,28,1005.7,27.3,31.4,2010-07-28 14:39,25.0,2010-07-28 07:43,77,2.0,240,7.0,1.7,24.9976,9.7
209,7,29,1004.1,30.1,36.1,2010-07-29 14:14,24.8,2010-07-29 05:08,69,1.5,250,0.0,9.9,24.9976,9.7
210,7,30,1005.5,29.0,35.6,2010-07-30 12:24,26.1,2010-07-30 05:30,76,1.3,250,11.0,6.8,24.9976,9.7
211,7,31,1007.9,29.6,35.3,2010-07-31 11:50,25.6,2010-07-31 01:40,75,1.1,200,0.0,6.6,24.9976,9.7
212,8,1,1009.9,30.1,35.0,2010-08-01 12:00,26.5,2010-08-01 05:14,76,1.2,200,T,6.2,24.9976,9.7
213,8,2,1008.2,31.2,36.9,2010-08-02 14:42,25.9,2010-08-02 04:39,69,2.0,250,0.0,12.0,24.9976,9.7
214,8,3,1004.8,31.5,38.3,2010-08-03 12:56,27.0,2010-08-03 05:48,69,1.5,200,0.0,12.0,24.9976,9.7
215,8,4,1002.9,31.7,37.0,2010-08-04 13:47,27.1,2010-08-04 05:06,67,2.6,200,0.0,11.1,24.9976,9.7
216,8,5,1003.9,31.3,35.7,2010-08-05 13:20,27.4,2010-08-05 05:07,66,3.1,90,0.0,8.4,24.9976,9.7
217,8,6,1004.6,29.8,32.1,2010-08-06 14:22,26.9,2010-08-06 05:43,69,3.6,90,0.5,2.6,24.9976,9.7
218,8,7,1003.4,28.9,33.3,2010-08-07 13:42,26.1,2010-08-07 03:02,78,3.6,70,14.2,6.7,24.9976,9.7
219,8,8,1001.4,29.3,33.5,2010-08-08 13:02,26.5,2010-08-08 05:34,76,2.3,80,3.0,4.5,24.9976,9.7
220,8,9,1001.1,30.0,34.2,2010-08-09 13:34,26.8,2010-08-09 05:25,75,1.7,300,2.0,10.9,24.9976,9.7
221,8,10,1004.9,31.6,37.3,2010-08-10 13:30,26.0,2010-08-10 05:35,67,1.6,240,0.0,10.1,24.9976,9.7
222,8,11,1008.0,31.3,35.6,2010-08-11 12:54,28.0,2010-08-11 05:21,71,1.5,260,0.0,6.5,24.9976,9.7
223,8,12,1008.6,29.0,35.0,2010-08-12 11:27,25.8,2010-08-12 15:33,77,1.3,190,7.0,4.7,24.9976,9.7
224,8,13,1007.6,30.4,35.8,2010-08-13 13:09,25.2,2010-08-13 06:02,72,1.5,200,0.0,9.7,24.9976,9.7
225,8,14,1008.5,28.9,36.0,2010-08-14 13:09,25.7,2010-08-14 22:20,77,1.4,200,10.0,5.1,24.9976,9.7
226,8,15,1009.9,28.0,35.0,2010-08-15 12:14,24.9,2010-08-15 17:05,78,1.2,210,27.0,5.4,24.9976,9.7
227,8,16,1009.9,27.4,34.1,2010-08-16 12:11,24.7,2010-08-16 16:38,81,1.1,190,99.5,4.8,24.9976,9.7
228,8,17,1009.7,28.8,34.4,2010-08-17 12:06,24.4,2010-08-17 05:22,75,1.2,200,0.0,6.8,24.9976,9.7
229,8,18,1011.1,29.7,34.4,2010-08-18 14:17,25.8,2010-08-18 05:35,71,1.9,100,0.0,6.2,24.9976,9.7
230,8,19,1011.9,30.0,34.3,2010-08-19 11:37,25.9,2010-08-19 05:31,68,2.4,90,0.0,7.0,24.9976,9.7
231,8,20,1010.9,30.8,35.5,2010-08-20 13:24,26.8,2010-08-20 05:18,66,3.6,70,0.0,10.9,24.9976,9.7
232,8,21,1008.0,30.9,35.5,2010-08-21 13:17,27.9,2010-08-21 04:29,68,4.0,70,0.0,10.3,24.9976,9.7
233,8,22,1007.1,31.0,35.1,2010-08-22 13:04,28.2,2010-08-22 05:40,65,3.4,80,0.0,8.6,24.9976,9.7
234,8,23,1007.8,30.9,35.4,2010-08-23 11:59,27.0,2010-08-23 03:39,67,2.4,80,0.0,5.4,24.9976,9.7
235,8,24,1008.6,30.7,35.3,2010-08-24 12:31,26.6,2010-08-24 04:42,68,2.3,70,0.0,8.3,24.9976,9.7
236,8,25,1008.4,29.7,35.0,2010-08-25 10:31,26.3,2010-08-25 05:10,72,1.5,70,15.0,6.8,24.9976,9.7
237,8,26,1007.6,29.0,34.7,2010-08-26 11:41,26.0,2010-08-26 03:47,74,1.4,200,0.5,8.2,24.9976,9.7
238,8,27,1005.6,29.6,35.2,2010-08-27 12:34,24.8,2010-08-27 05:17,68,2.5,70,0.0,11.4,24.9976,9.7
239,8,28,1005.7,29.8,35.5,2010-08-28 12:13,25.8,2010-08-28 03:31,69,2.1,210,0.0,7.5,24.9976,9.7
240,8,29,1006.2,27.7,32.4,2010-08-29 09:41,25.3,2010-08-29 21:00,79,1.3,220,34.5,2.9,24.9976,9.7
241,8,30,1002.5,26.0,30.1,2010-08-30 10:18,24.0,2010-08-30 18:21,81,3.8,240,95.5,0.4,24.9976,9.7
242,8,31,999.5,25.0,26.1,2010-08-31 11:29,23.9,2010-08-31 03:16,86,1.3,240,35.0,0.0,24.9976,9.7
243,9,1,1000.0,27.6,32.1,2010-09-01 09:10,24.0,2010-09-01 04:39,80,1.2,90,T,3.6,24.9976,9.7
244,9,2,1005.1,28.2,34.2,2010-09-02 12:26,25.1,2010-09-02 04:28,79,1.1,110,5.0,5.4,24.9976,9.7
245,9,3,1005.9,29.6,34.5,2010-09-03 12:44,25.2,2010-09-03 05:09,70,2.6,90,0.0,12.0,24.9976,9.7
246,9,4,1005.8,29.8,34.1,2010-09-04 13:38,26.5,2010-09-04 05:24,69,2.1,90,T,8.1,24.9976,9.7
247,9,5,1005.8,29.1,33.5,2010-09-05 14:21,25.9,2010-09-05 02:35,73,1.7,250,0.4,4.0,24.9976,9.7
248,9,6,1006.0,29.9,33.9,2010-09-06 12:26,26.2,2010-09-06 05:24,73,1.6,250,0.0,8.9,24.9976,9.7
249,9,7,1005.6,29.5,34.5,2010-09-07 12:30,26.2,2010-09-07 05:26,73,2.3,80,0.5,8.5,24.9976,9.7
250,9,8,1003.4,30.9,35.0,2010-09-08 12:00,28.1,2010-09-08 00:10,64,4.7,90,0.0,11.4,24.9976,9.7
251,9,9,1004.6,28.4,31.5,2010-09-09 11:10,25.4,2010-09-09 23:24,67,3.3,90,1.0,0.8,24.9976,9.7
252,9,10,1005.9,28.7,34.2,2010-09-10 11:16,24.4,2010-09-10 04:43,74,1.2,310,1.2,5.9,24.9976,9.7
253,9,11,1009.9,27.7,33.8,2010-09-11 11:29,25.3,2010-09-11 15:02,80,1.2,210,28.5,5.3,24.9976,9.7
254,9,12,1011.2,27.5,33.3,2010-09-12 11:33,24.1,2010-09-12 05:20,77,1.3,200,2.0,7.8,24.9976,9.7
255,9,13,1010.3,28.5,34.2,2010-09-13 12:01,24.0,2010-09-13 04:05,72,1.6,80,0.0,5.7,24.9976,9.7
256,9,14,1010.5,27.4,34.2,2010-09-14 13:15,24.9,2010-09-14 05:19,78,1.3,200,12.5,6.0,24.9976,9.7
257,9,15,1009.8,28.8,34.1,2010-09-15 12:53,24.3,2010-09-15 05:33,74,1.5,190,0.0,8.7,24.9976,9.7
258,9,16,1008.4,29.0,34.4,2010-09-16 12:40,25.4,2010-09-16 05:04,71,2.0,80,0.0,8.2,24.9976,9.7
259,9,17,1007.4,28.8,33.3,2010-09-17 12:51,25.2,2010-09-17 05:18,68,1.8,80,0.0,9.3,24.9976,9.7
260,9,18,1004.9,27.8,32.6,2010-09-18 13:52,24.9,2010-09-18 06:08,76,1.6,10,13.4,4.9,24.9976,9.7
261,9,19,993.9,28.1,29.6,2010-09-19 22:45,25.7,2010-09-19 06:16,72,6.9,80,66.5,0.3,24.9976,9.7
262,9,20,1004.6,28.3,34.0,2010-09-20 14:06,24.8,2010-09-20 23:46,74,1.9,270,24.0,3.6,24.9976,9.7
263,9,21,1011.4,28.8,35.1,2010-09-21 12:32,23.8,2010-09-21 05:41,71,1.4,200,0.0,10.7,24.9976,9.7
264,9,22,1011.0,29.6,35.9,2010-09-22 13:06,25.1,2010-09-22 02:28,67,2.3,70,0.0,10.4,24.9976,9.7
265,9,23,1010.6,27.8,32.4,2010-09-23 12:58,24.3,2010-09-23 04:24,74,3.2,80,T,8.4,24.9976,9.7
266,9,24,1011.1,25.8,28.5,2010-09-24 12:42,24.7,2010-09-24 20:39,77,3.0,80,0.0,1.3,24.9976,9.7
267,9,25,1011.5,27.5,32.1,2010-09-25 12:58,23.9,2010-09-25 05:09,70,2.9,80,0.0,9.4,24.9976,9.7
268,9,26,1011.9,28.8,35.0,2010-09-26 14:16,24.8,2010-09-26 04:03,71,1.6,80,0.0,10.0,24.9976,9.7
269,9,27,1011.8,28.4,33.5,2010-09-27 12:09,24.5,2010-09-27 04:59,72,1.9,200,0.0,6.8,24.9976,9.7
270,9,28,1012.0,29.0,33.9,2010-09-28 12:32,26.3,2010-09-28 23:59,66,3.9,70,0.0,11.3,24.9976,9.7
271,9,29,1012.4,28.0,33.1,2010-09-29 12:34,24.5,2010-09-29 01:34,74,3.8,60,1.0,9.1,24.9976,9.7
272,9,30,1012.5,27.5,31.6,2010-09-30 11:05,25.0,2010-09-30 22:01,77,4.2,60,20.5,8.0,24.9976,9.7
273,10,1,1011.2,27.9,31.5,2010-10-01 14:01,24.7,2010-10-01 03:36,74,3.5,70,1.5,7.8,24.9976,9.7
274,10,2,1010.1,29.7,35.0,2010-10-02 13:16,26.4,2010-10-02 04:24,66,2.3,80,0.0,9.2,24.9976,9.7
275,10,3,1011.9,27.0,33.6,2010-10-03 11:25,24.1,2010-10-03 23:30,74,2.4,80,1.0,5.6,24.9976,9.7
276,10,4,1014.7,24.1,25.1,2010-10-04 07:45,23.0,2010-10-04 19:48,66,3.1,90,0.0,0.2,24.9976,9.7
277,10,5,1014.4,24.0,26.5,2010-10-05 13:46,22.6,2010-10-05 05:17,68,3.9,90,0.0,0.3,24.9976,9.7
278,10,6,1013.5,24.6,26.5,2010-10-06 10:28,23.6,2010-10-06 02:25,68,4.2,80,0.0,1.3,24.9976,9.7
279,10,7,1011.6,27.0,30.3,2010-10-07 12:33,24.5,2010-10-07 04:40,70,3.3,70,0.0,4.1,24.9976,9.7
280,10,8,1010.2,24.3,26.4,2010-10-08 12:53,22.8,2010-10-08 18:31,80,1.5,100,14.5,0.0,24.9976,9.7
281,10,9,1009.1,24.5,27.4,2010-10-09 10:08,22.9,2010-10-09 00:41,78,3.0,80,T,0.7,24.9976,9.7
282,10,10,1010.1,25.1,28.4,2010-10-10 13:40,23.0,2010-10-10 05:29,79,3.7,70,0.5,2.2,24.9976,9.7
283,10,11,1011.0,27.9,32.9,2010-10-11 13:27,24.3,2010-10-11 02:50,77,1.5,70,T,6.5,24.9976,9.7
284,10,12,1011.8,28.1,32.9,2010-10-12 12:08,24.7,2010-10-12 04:05,76,2.8,70,0.0,10.0,24.9976,9.7
285,10,13,1010.4,28.1,32.8,2010-10-13 11:51,25.4,2010-10-13 03:26,76,2.2,70,0.0,6.7,24.9976,9.7
286,10,14,1010.3,27.3,31.5,2010-10-14 13:13,24.8,2010-10-14 23:55,78,1.9,80,0.5,2.6,24.9976,9.7
287,10,15,1013.8,24.2,25.8,2010-10-15 11:27,22.9,2010-10-15 18:20,77,3.1,80,0.0,0.0,24.9976,9.7
288,10,16,1013.6,25.0,28.0,2010-10-16 12:36,23.3,2010-10-16 06:21,77,3.8,60,0.5,0.7,24.9976,9.7
289,10,17,1014.3,25.4,27.4,2010-10-17 14:23,24.3,2010-10-17 00:01,72,4.4,80,0.0,2.4,24.9976,9.7
290,10,18,1012.3,24.0,25.6,2010-10-18 13:45,23.2,2010-10-18 08:09,79,4.0,60,14.5,0.0,24.9976,9.7
291,10,19,1008.1,24.8,25.6,2010-10-19 08:49,23.7,2010-10-19 03:54,84,3.0,50,27.5,0.0,24.9976,9.7
292,10,20,1006.5,24.4,26.9,2010-10-20 13:38,23.4,2010-10-20 23:22,87,1.6,70,74.5,0.2,24.9976,9.7
293,10,21,1006.5,23.0,24.1,2010-10-21 09:48,21.8,2010-10-21 21:05,86,2.4,80,129.5,0.0,24.9976,9.7
294,10,22,1003.7,24.2,27.0,2010-10-22 23:58,21.6,2010-10-22 03:00,83,3.7,80,25.0,0.0,24.9976,9.7
295,10,23,1002.2,26.9,31.4,2010-10-23 14:15,23.5,2010-10-23 05:43,78,0.9,200,0.0,3.8,24.9976,9.7
296,10,24,1006.4,26.1,31.0,2010-10-24 11:52,24.0,2010-10-24 22:51,80,1.2,200,1.0,4.0,24.9976,9.7
297,10,25,1010.3,24.9,30.4,2010-10-25 12:15,21.9,2010-10-25 23:58,79,2.2,50,23.0,5.0,24.9976,9.7
298,10,26,1018.7,19.9,22.2,2010-10-26 00:38,17.6,2010-10-26 18:33,74,2.9,70,1.5,0.0,24.9976,9.7
299,10,27,1018.5,17.3,18.4,2010-10-27 00:03,16.4,2010-10-27 04:27,80,1.5,10,6.9,0.0,24.9976,9.7
300,10,28,1018.0,17.4,18.2,2010-10-28 22:36,16.9,2010-10-28 04:14,77,2.6,360,4.0,0.0,24.9976,9.7
301,10,29,1020.2,17.8,18.8,2010-10-29 09:46,16.9,2010-10-29 02:46,74,1.1,20,T,0.0,24.9976,9.7
302,10,30,1021.3,18.2,19.9,2010-10-30 14:09,17.1,2010-10-30 01:47,81,0.8,70,0.5,0.0,24.9976,9.7
303,10,31,1020.7,19.9,22.8,2010-10-31 14:38,17.0,2010-10-31 01:28,70,2.4,80,0.0,1.4,24.9976,9.7
304,11,1,1019.1,20.8,24.2,2010-11-01 12:07,16.9,2010-11-01 06:17,62,4.3,80,0.0,9.2,24.9976,9.7
305,11,2,1018.6,22.2,25.7,2010-11-02 12:25,20.1,2010-11-02 03:31,64,4.0,70,0.0,3.3,24.9976,9.7
306,11,3,1020.0,21.0,22.1,2010-11-03 08:17,20.1,2010-11-03 15:46,70,3.7,70,0.0,0.1,24.9976,9.7
307,11,4,1018.7,20.6,22.0,2010-11-04 13:07,19.3,2010-11-04 03:53,80,3.9,70,0.5,0.0,24.9976,9.7
308,11,5,1015.9,21.8,24.1,2010-11-05 10:37,20.5,2010-11-05 02:08,80,3.2,60,4.0,0.1,24.9976,9.7
309,11,6,1014.1,21.9,23.9,2010-11-06 13:16,20.4,2010-11-06 04:12,85,1.6,70,11.5,0.0,24.9976,9.7
310,11,7,1013.6,22.3,22.9,2010-11-07 12:21,21.4,2010-11-07 06:48,84,2.8,80,3.0,0.0,24.9976,9.7
311,11,8,1017.5,22.0,24.6,2010-11-08 10:18,19.0,2010-11-08 23:52,67,3.8,80,0.0,1.4,24.9976,9.7
312,11,9,1020.7,19.9,23.3,2010-11-09 12:47,17.7,2010-11-09 06:10,61,3.9,70,0.0,9.7,24.9976,9.7
313,11,10,1018.7,20.4,25.2,2010-11-10 12:49,15.7,2010-11-10 03:45,61,3.9,60,0.0,10.3,24.9976,9.7
314,11,11,1015.7,22.6,27.5,2010-11-11 13:17,17.8,2010-11-11 05:01,62,3.5,90,0.0,9.4,24.9976,9.7
315,11,12,1014.7,23.4,27.6,2010-11-12 11:13,21.0,2010-11-12 03:07,64,4.3,70,0.1,5.3,24.9976,9.7
316,11,13,1015.9,22.2,24.0,2010-11-13 10:28,20.6,2010-11-13 22:18,80,2.0,70,8.1,0.0,24.9976,9.7
317,11,14,1018.2,22.7,26.0,2010-11-14 13:11,20.1,2010-11-14 03:51,80,3.2,60,0.6,0.2,24.9976,9.7
318,11,15,1020.7,20.7,22.2,2010-11-15 11:43,18.2,2010-11-15 22:06,79,3.7,80,2.5,0.0,24.9976,9.7
319,11,16,1018.6,19.2,20.2,2010-11-16 09:47,18.4,2010-11-16 00:02,83,3.9,70,5.1,0.0,24.9976,9.7
320,11,17,1018.1,19.5,20.4,2010-11-17 12:54,18.7,2010-11-17 03:24,81,4.1,80,T,0.3,24.9976,9.7
321,11,18,1016.2,20.9,23.2,2010-11-18 11:12,19.2,2010-11-18 00:01,81,3.9,60,T,0.6,24.9976,9.7
322,11,19,1013.5,21.0,25.9,2010-11-19 11:59,19.1,2010-11-19 19:23,84,2.1,80,15.9,1.0,24.9976,9.7
323,11,20,1012.0,21.1,24.3,2010-11-20 12:27,18.9,2010-11-20 04:32,83,2.0,70,2.5,0.9,24.9976,9.7
324,11,21,1009.8,22.4,27.3,2010-11-21 12:56,19.6,2010-11-21 23:00,79,1.1,270,0.0,3.5,24.9976,9.7
325,11,22,1011.3,20.3,23.4,2010-11-22 10:07,18.6,2010-11-22 18:24,81,1.5,350,1.5,0.2,24.9976,9.7
326,11,23,1014.6,18.6,20.0,2010-11-23 10:55,17.6,2010-11-23 23:59,78,2.6,100,3.5,0.0,24.9976,9.7
327,11,24,1015.6,20.1,23.9,2010-11-24 12:20,16.9,2010-11-24 06:28,70,2.7,80,0.0,6.0,24.9976,9.7
328,11,25,1017.6,18.0,20.1,2010-11-25 00:27,17.1,2010-11-25 19:13,82,1.6,100,25.9,0.0,24.9976,9.7
329,11,26,1017.7,19.0,22.2,2010-11-26 12:31,17.1,2010-11-26 01:47,65,4.0,80,0.0,4.5,24.9976,9.7
330,11,27,1016.8,21.0,25.1,2010-11-27 12:26,18.0,2010-11-27 00:15,64,3.6,60,0.0,9.0,24.9976,9.7
331,11,28,1017.0,21.8,24.7,2010-11-28 12:44,19.3,2010-11-28 04:08,66,2.6,70,0.0,2.5,24.9976,9.7
332,11,29,1015.2,21.6,26.6,2010-11-29 12:46,17.8,2010-11-29 06:35,75,1.3,210,0.0,7.1,24.9976,9.7
333,11,30,1014.6,20.7,23.2,2010-11-30 13:07,19.5,2010-11-30 23:38,76,1.8,350,T,1.3,24.9976,9.7
334,12,1,1013.4,22.0,26.0,2010-12-01 13:22,18.2,2010-12-01 01:50,75,3.0,70,0.0,8.5,24.9976,9.7
335,12,2,1015.0,21.3,25.4,2010-12-02 13:49,18.1,2010-12-02 22:19,76,1.1,350,0.0,3.6,24.9976,9.7
336,12,3,1019.9,19.4,22.8,2010-12-03 09:26,17.8,2010-12-03 00:49,66,3.9,80,T,2.3,24.9976,9.7
337,12,4,1016.0,21.5,25.4,2010-12-04 13:30,18.3,2010-12-04 01:16,65,3.5,60,0.0,4.1,24.9976,9.7
338,12,5,1013.2,22.0,26.8,2010-12-05 12:54,18.9,2010-12-05 06:45,74,0.9,200,0.0,2.5,24.9976,9.7
339,12,6,1015.2,21.0,25.4,2010-12-06 12:11,17.7,2010-12-06 06:25,69,2.0,50,0.0,7.3,24.9976,9.7
340,12,7,1018.5,15.5,19.3,2010-12-07 00:01,12.2,2010-12-07 22:30,66,2.1,30,0.5,0.4,24.9976,9.7
341,12,8,1016.2,13.7,18.9,2010-12-08 13:19,9.7,2010-12-08 23:59,67,1.2,70,0.0,8.8,24.9976,9.7
342,12,9,1015.7,15.2,21.0,2010-12-09 12:35,8.3,2010-12-09 02:16,62,2.7,70,0.0,9.8,24.9976,9.7
343,12,10,1013.7,15.9,20.7,2010-12-10 13:58,10.1,2010-12-10 06:52,71,0.9,200,0.0,2.2,24.9976,9.7
344,12,11,1013.6,18.7,21.6,2010-12-11 11:53,15.8,2010-12-11 02:59,76,1.8,80,0.5,2.0,24.9976,9.7
345,12,12,1009.8,22.3,29.1,2010-12-12 12:53,18.2,2010-12-12 23:14,70,2.2,70,0.0,9.7,24.9976,9.7
346,12,13,1010.0,21.5,27.8,2010-12-13 12:57,16.6,2010-12-13 05:51,77,0.8,200,0.0,4.0,24.9976,9.7
347,12,14,1015.0,19.4,21.9,2010-12-14 03:51,17.6,2010-12-14 23:46,81,2.7,80,3.5,0.1,24.9976,9.7
348,12,15,1014.6,16.8,18.0,2010-12-15 05:50,14.6,2010-12-15 23:39,83,4.2,70,19.0,0.0,24.9976,9.7
349,12,16,1019.0,10.3,14.7,2010-12-16 00:01,8.4,2010-12-16 22:27,85,2.1,360,41.0,0.0,24.9976,9.7
350,12,17,1019.6,11.2,14.8,2010-12-17 13:41,8.7,2010-12-17 02:55,70,2.2,90,0.0,8.0,24.9976,9.7
351,12,18,1017.5,15.5,21.9,2010-12-18 13:17,10.8,2010-12-18 00:01,66,3.0,80,0.0,9.8,24.9976,9.7
352,12,19,1017.4,16.9,23.8,2010-12-19 13:07,11.6,2010-12-19 01:22,76,1.0,20,0.0,9.1,24.9976,9.7
353,12,20,1014.8,18.1,23.4,2010-12-20 13:20,13.6,2010-12-20 01:17,78,1.7,70,0.0,9.1,24.9976,9.7
354,12,21,1012.6,18.1,22.3,2010-12-21 13:59,15.0,2010-12-21 06:41,78,1.1,10,0.0,4.6,24.9976,9.7
355,12,22,1014.9,17.8,20.6,2010-12-22 13:17,15.3,2010-12-22 02:06,65,3.4,80,0.0,4.8,24.9976,9.7
356,12,23,1014.7,19.1,23.8,2010-12-23 13:10,15.7,2010-12-23 03:01,61,3.6,70,0.0,8.6,24.9976,9.7
357,12,24,1015.3,17.3,23.0,2010-12-24 10:42,14.4,2010-12-24 02:57,78,3.3,80,T,5.0,24.9976,9.7
358,12,25,1016.5,14.0,15.1,2010-12-25 00:35,12.8,2010-12-25 23:47,85,3.2,80,18.0,0.0,24.9976,9.7
359,12,26,1020.3,10.5,13.9,2010-12-26 14:12,6.1,2010-12-26 23:49,75,2.0,350,5.0,3.4,24.9976,9.7
360,12,27,1018.3,12.1,19.0,2010-12-27 14:14,6.2,2010-12-27 02:27,67,1.9,70,0.0,10.1,24.9976,9.7
361,12,28,1017.3,13.8,23.2,2010-12-28 13:27,5.6,2010-12-28 05:25,65,1.7,200,0.0,10.1,24.9976,9.7
362,12,29,1016.1,17.7,24.3,2010-12-29 13:55,12.6,2010-12-29 04:25,63,2.4,70,0.0,9.9,24.9976,9.7
363,12,30,1018.2,14.6,18.6,2010-12-30 14:26,10.7,2010-12-30 23:59,73,1.7,80,0.1,1.3,24.9976,9.7
364,12,31,1020.8,11.3,15.9,2010-12-31 11:46,8.6,2010-12-31 23:23,65,2.6,90,0.0,7.5,24.9976,9.7
365,1,1,1022.1,11.1,14.3,2011-01-01 11:50,8.7,2011-01-01 04:06,64,3.7,80,0.0,3.9,24.9976,9.7
366,1,2,1021.3,14.2,17.6,2011-01-02 12:34,11.8,2011-01-02 00:01,67,3.3,80,0.0,5.5,24.9976,9.7
367,1,3,1020.4,12.8,14.2,2011-01-03 00:01,11.9,2011-01-03 04:48,84,1.7,90,3.5,0.0,24.9976,9.7
368,1,4,1021.1,13.1,14.2,2011-01-04 23:00,11.7,2011-01-04 00:28,82,3.3,80,0.0,0.0,24.9976,9.7
369,1,5,1018.2,16.9,20.3,2011-01-05 14:50,14.2,2011-01-05 00:01,83,2.6,60,1.0,3.9,24.9976,9.7
370,1,6,1023.0,13.5,16.8,2011-01-06 00:01,10.8,2011-01-06 22:47,79,3.2,80,0.5,0.0,24.9976,9.7
371,1,7,1023.6,11.5,12.6,2011-01-07 23:13,10.3,2011-01-07 05:42,83,3.0,100,0.5,0.0,24.9976,9.7
372,1,8,1019.3,15.3,17.9,2011-01-08 12:01,12.5,2011-01-08 05:33,83,2.9,60,0.2,1.8,24.9976,9.7
373,1,9,1020.8,14.3,16.4,2011-01-09 00:01,11.2,2011-01-09 21:47,84,2.4,80,2.0,0.0,24.9976,9.7
374,1,10,1020.2,11.9,12.6,2011-01-10 14:03,11.0,2011-01-10 00:24,88,3.1,80,8.8,0.0,24.9976,9.7
375,1,11,1018.6,10.4,12.3,2011-01-11 00:31,8.7,2011-01-11 23:22,90,1.8,80,29.0,0.0,24.9976,9.7
376,1,12,1019.7,9.8,12.2,2011-01-12 23:44,8.1,2011-01-12 04:55,87,2.4,80,25.5,0.0,24.9976,9.7
377,1,13,1017.6,14.6,16.8,2011-01-13 15:17,12.0,2011-01-13 00:07,83,3.1,60,1.0,0.2,24.9976,9.7
378,1,14,1015.8,16.7,20.9,2011-01-14 12:56,13.6,2011-01-14 06:26,87,1.2,360,0.5,0.8,24.9976,9.7
379,1,15,1022.0,11.9,16.4,2011-01-15 00:01,9.2,2011-01-15 23:52,80,3.7,350,4.5,0.0,24.9976,9.7
380,1,16,1025.7,8.6,9.6,2011-01-16 23:53,7.7,2011-01-16 08:15,76,2.9,90,0.1,0.0,24.9976,9.7
381,1,17,1024.6,12.2,15.4,2011-01-17 14:15,9.0,2011-01-17 00:37,75,3.6,90,0.0,4.1,24.9976,9.7
382,1,18,1020.1,16.1,21.1,2011-01-18 12:20,11.8,2011-01-18 07:33,80,2.8,70,0.2,4.7,24.9976,9.7
383,1,19,1018.6,17.0,18.6,2011-01-19 11:49,16.1,2011-01-19 06:34,84,3.2,80,T,0.0,24.9976,9.7
384,1,20,1016.4,17.0,18.5,2011-01-20 11:25,15.6,2011-01-20 22:30,84,3.4,80,1.0,0.0,24.9976,9.7
385,1,21,1019.0,14.2,15.7,2011-01-21 00:01,12.8,2011-01-21 23:11,84,2.1,80,6.0,0.0,24.9976,9.7
386,1,22,1020.3,15.0,17.8,2011-01-22 12:23,13.0,2011-01-22 00:01,73,3.8,80,0.0,1.1,24.9976,9.7
387,1,23,1020.7,15.1,18.4,2011-01-23 11:44,13.0,2011-01-23 05:53,84,1.3,340,1.5,0.0,24.9976,9.7
388,1,24,1023.9,12.6,13.9,2011-01-24 10:30,11.8,2011-01-24 06:38,83,2.8,80,2.5,0.0,24.9976,9.7
389,1,25,1023.5,14.3,15.6,2011-01-25 15:35,12.4,2011-01-25 05:55,81,3.3,70,0.1,0.0,24.9976,9.7
390,1,26,1024.5,15.6,18.1,2011-01-26 12:23,14.7,2011-01-26 09:01,83,3.7,70,0.1,1.3,24.9976,9.7
391,1,27,1024.0,16.4,18.3,2011-01-27 09:45,15.2,2011-01-27 01:20,85,2.7,90,1.7,1.1,24.9976,9.7
392,1,28,1022.8,15.4,16.5,2011-01-28 08:28,13.2,2011-01-28 23:57,84,1.5,360,1.2,0.0,24.9976,9.7
393,1,29,1026.4,11.3,13.3,2011-01-29 00:08,10.5,2011-01-29 22:17,82,2.5,80,5.0,0.0,24.9976,9.7
394,1,30,1027.2,10.8,11.9,2011-01-30 12:31,10.1,2011-01-30 05:39,80,3.4,80,0.5,0.0,24.9976,9.7
395,1,31,1026.2,10.8,11.9,2011-01-31 15:53,8.9,2011-01-31 03:00,77,3.6,80,1.0,0.0,24.9976,9.7
396,2,1,1020.5,15.5,20.6,2011-02-01 13:33,12.0,2011-02-01 00:01,77,2.1,70,0.2,2.3,24.9976,9.7
